Nivel,Nivel_Nombre,Codigo,Descripcion,Codigo_Padre,Cod_Seccion,Desc_Seccion,Cod_Division,Desc_Division,Cod_Grupo,Desc_Grupo,Cod_Clase,Desc_Clase,Cod_Subclase,Desc_Subclase
5,Subclase,22940,MANTEQUILLA Y OTRAS GRASAS Y ACEITES DERIVADOS DE LA LECHE,2294,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2294,MANTEQUILLA Y OTRAS GRASAS Y ACEITES DERIVADOS DE LA LECHE,22940,MANTEQUILLA Y OTRAS GRASAS Y ACEITES DERIVADOS DE LA LECHE
5,Subclase,22950,QUESO Y CUAJADA,2295,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2295,QUESO Y CUAJADA,22950,QUESO Y CUAJADA
5,Subclase,22960,CASEINA,2296,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2296,CASEINA,22960,CASEINA
5,Subclase,22970,HELADOS Y OTROS LIQUIDOS HELADOS COMESTIBLES,2297,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2297,HELADOS Y OTROS LIQUIDOS HELADOS COMESTIBLES,22970,HELADOS Y OTROS LIQUIDOS HELADOS COMESTIBLES
5,Subclase,22980,LACTOSA Y JARABE DE LACTOSA,2298,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2298,LACTOSA Y JARABE DE LACTOSA,22980,LACTOSA Y JARABE DE LACTOSA
5,Subclase,22990,PRODUCTOS LACTEOS N.C.P.,2299,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",22,PRODUCTOS LACTEOS,229,OTROS PRODUCTOS LACTEOS,2299,PRODUCTOS LACTEOS N.C.P.,22990,PRODUCTOS LACTEOS N.C.P.
5,Subclase,23110,HARINA DE TRIGO O DE MORCAJO O TRANQUILLON,2311,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2311,HARINA DE TRIGO O DE MORCAJO O TRANQUILLON,23110,HARINA DE TRIGO O DE MORCAJO O TRANQUILLON
5,Subclase,23120,"HARINAS DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO O TRANQUILLON",2312,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2312,HARINAS DE CEREALES  EXCEPTO DE TRIGO O DE MORCAJO O TRANQUILLON,23120,"HARINAS DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO O TRANQUILLON"
5,Subclase,23130,"SEMOLINA, SEMOLA Y GRANULOS DE TRIGO",2313,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2313,SEMOLINA  SEMOLA Y GRANULOS DE TRIGO,23130,"SEMOLINA, SEMOLA Y GRANULOS DE TRIGO"
5,Subclase,23140,"SEMOLINA, SEMOLA Y GRANULOS DE CEREALES N.C.P.",2314,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2314,SEMOLINA  SEMOLA Y GRANULOS DE CEREALES N.C.P.,23140,"SEMOLINA, SEMOLA Y GRANULOS DE CEREALES N.C.P."
5,Subclase,23150,OTROS PRODUCTOS DE CERALES (INCLUSO COPOS DE MAIZ),2315,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2315,OTROS PRODUCTOS DE CERALES (INCLUSO COPOS DE MAIZ),23150,OTROS PRODUCTOS DE CERALES (INCLUSO COPOS DE MAIZ)
5,Subclase,23160,ARROZ SEMIELABORADO O ELABORADO,2316,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2316,ARROZ SEMIELABORADO O ELABORADO,23160,ARROZ SEMIELABORADO O ELABORADO
5,Subclase,23170,OTRAS HARINAS VEGETALES,2317,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2317,OTRAS HARINAS VEGETALES,23170,OTRAS HARINAS VEGETALES
5,Subclase,23180,MEZCLAS Y MASAS PARA LA PREPARACION DE PRODUCTOS DE PANADERIA,2318,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,231,PRODUCTOS DE MOLINERIA,2318,MEZCLAS Y MASAS PARA LA PREPARACION DE PRODUCTOS DE PANADERIA,23180,MEZCLAS Y MASAS PARA LA PREPARACION DE PRODUCTOS DE PANADERIA
5,Subclase,23210,GLUCOSA (DEXTROSA) Y JARABE DE GLUCOSA; FRUCTOSA Y JARABE DE FRUCTOSA; AZUCAR INVERTIDO; AZUCARES Y SUS JARABES N.C.P.; MIEL ARTIFICIAL; CARAMELO,2321,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,232,ALMIDONES Y SUS PRODUCTOS; AZUCARES Y JARABES DE AZUCAR N.C.P.,2321,GLUCOSA (DEXTROSA) Y JARABE DE GLUCOSA; FRUCTOSA Y JARABE DE FRUCTOSA; AZUCAR INVERTIDO; AZUCARES Y SUS JARABES N.C.P.; MIEL ARTIFICIAL; CARAMELO,23210,GLUCOSA (DEXTROSA) Y JARABE DE GLUCOSA; FRUCTOSA Y JARABE DE FRUCTOSA; AZUCAR INVERTIDO; AZUCARES Y SUS JARABES N.C.P.; MIEL ARTIFICIAL; CARAMELO
5,Subclase,23220,ALMIDONES; INULINA; GLUTEN DE TRIGO; DEXTRINAS Y OTROS ALMIDONES MODIFICADOS,2322,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,232,ALMIDONES Y SUS PRODUCTOS; AZUCARES Y JARABES DE AZUCAR N.C.P.,2322,ALMIDONES; INULINA; GLUTEN DE TRIGO; DEXTRINAS Y OTROS ALMIDONES MODIFICADOS,23220,ALMIDONES; INULINA; GLUTEN DE TRIGO; DEXTRINAS Y OTROS ALMIDONES MODIFICADOS
5,Subclase,23230,"TAPIOCA Y SUS SUCEDANEOS PREPARADOS A PARTIR DE FECULAS, EN COPOS, GRANOS, PERLAS, PRODUCTOS DEL CERNIDO O FORMAS ANALOGAS",2323,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,232,ALMIDONES Y SUS PRODUCTOS; AZUCARES Y JARABES DE AZUCAR N.C.P.,2323,TAPIOCA Y SUS SUCEDANEOS PREPARADOS A PARTIR DE FECULAS  EN COPOS  GRANOS  PERLAS  PRODUCTOS DEL CERNIDO O FORMAS ANALOGAS,23230,"TAPIOCA Y SUS SUCEDANEOS PREPARADOS A PARTIR DE FECULAS, EN COPOS, GRANOS, PERLAS, PRODUCTOS DEL CERNIDO O FORMAS ANALOGAS"
5,Subclase,23310,PREPARADOS UTILIZADOS PARA LA ALIMENTACION DE ANIMALES N.C.P,2331,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,233,PREPARADOS  UTILIZADOS PARA LA ALIMENTACION DE ANIMALES,2331,PREPARADOS UTILIZADOS PARA LA ALIMENTACION DE ANIMALES N.C.P,23310,PREPARADOS UTILIZADOS PARA LA ALIMENTACION DE ANIMALES N.C.P
5,Subclase,23320,HARINAS Y GRANULOS DE ALFALFA,2332,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,233,PREPARADOS  UTILIZADOS PARA LA ALIMENTACION DE ANIMALES,2332,HARINAS Y GRANULOS DE ALFALFA,23320,HARINAS Y GRANULOS DE ALFALFA
5,Subclase,23410,"GALLETAS CROCANTES; BIZCOCHOS, PAN TOSTADO, Y PRODUCTOS ANALOGOS",2341,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,234,PRODUCTOS DE PANADERIA,2341,GALLETAS CROCANTES; BIZCOCHOS  PAN TOSTADO  Y PRODUCTOS ANALOGOS,23410,"GALLETAS CROCANTES; BIZCOCHOS, PAN TOSTADO, Y PRODUCTOS ANALOGOS"
5,Subclase,23420,PAN DE JENGIBRE Y PRODUCTOS ANALOGOS; BIZCOCHOS DULCES; WAFLES Y OBLEAS,2342,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,234,PRODUCTOS DE PANADERIA,2342,PAN DE JENGIBRE Y PRODUCTOS ANALOGOS; BIZCOCHOS DULCES; WAFLES Y OBLEAS,23420,PAN DE JENGIBRE Y PRODUCTOS ANALOGOS; BIZCOCHOS DULCES; WAFLES Y OBLEAS
5,Subclase,23430,OTROS TIPOS DE PAN Y OTROS PRODUCTOS DE PANADERIA,2343,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,234,PRODUCTOS DE PANADERIA,2343,OTROS TIPOS DE PAN Y OTROS PRODUCTOS DE PANADERIA,23430,OTROS TIPOS DE PAN Y OTROS PRODUCTOS DE PANADERIA
5,Subclase,23510,"AZUCAR DE CANA O DE REMOLACHA, SIN REFINAR",2351,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,235,AZUCAR,2351,AZUCAR DE CANA O DE REMOLACHA  SIN REFINAR,23510,"AZUCAR DE CANA O DE REMOLACHA, SIN REFINAR"
5,Subclase,23520,"AZUCAR DE CANA  O DE REMOLACHA REFINADA Y SACAROSA QUIMICAMENTE PURA, EN ESTADO SOLIDO, SIN ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES",2352,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,235,AZUCAR,2352,AZUCAR DE CANA  O DE REMOLACHA REFINADA Y SACAROSA QUIMICAMENTE PURA  EN ESTADO SOLIDO  SIN ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES,23520,"AZUCAR DE CANA  O DE REMOLACHA REFINADA Y SACAROSA QUIMICAMENTE PURA, EN ESTADO SOLIDO, SIN ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES"
5,Subclase,23530,"AZUCAR DE CANA  O DE REMOLACHA REFINADA, EN ESTADO SOLIDO, CON ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES; AZUCAR Y JARABE DE ARCE",2353,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,235,AZUCAR,2353,AZUCAR DE CANA  O DE REMOLACHA REFINADA  EN ESTADO SOLIDO  CON ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES; AZUCAR Y JARABE DE ARCE,23530,"AZUCAR DE CANA  O DE REMOLACHA REFINADA, EN ESTADO SOLIDO, CON ADICION DE SUSTANCIAS SAPORIFERAS O COLORANTES; AZUCAR Y JARABE DE ARCE"
5,Subclase,23540,MELAZAS,2354,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,235,AZUCAR,2354,MELAZAS,23540,MELAZAS
5,Subclase,23610,"PASTA DE CACAO, DESGRASADA O NO",2361,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2361,PASTA DE CACAO  DESGRASADA O NO,23610,"PASTA DE CACAO, DESGRASADA O NO"
5,Subclase,23620,"MANTECA, GRASA O ACEITE DE CACAO",2362,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2362,MANTECA  GRASA O ACEITE DE CACAO,23620,"MANTECA, GRASA O ACEITE DE CACAO"
5,Subclase,23630,"CACAO EN POLVO, SIN ADICION DE SUSTANCIAS EDULCORANTES",2363,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2363,CACAO EN POLVO  SIN ADICION DE SUSTANCIAS EDULCORANTES,23630,"CACAO EN POLVO, SIN ADICION DE SUSTANCIAS EDULCORANTES"
5,Subclase,23640,"CACAO EN POLVO, CON ADICION DE SUSTANCIAS EDULCORANTES",2364,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2364,CACAO EN POLVO  CON ADICION DE SUSTANCIAS EDULCORANTES,23640,"CACAO EN POLVO, CON ADICION DE SUSTANCIAS EDULCORANTES"
5,Subclase,23650,"CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES), A GRANEL",2365,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2365,CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES)  A GRANEL,23650,"CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES), A GRANEL"
5,Subclase,23660,"CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES), PERO NO A GRANEL",2366,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2366,CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES)  PERO NO A GRANEL,23660,"CHOCOLATE Y OTROS PREPARADOS ALIMENTICIOS QUE CONTENGAN CACAO (EXCEPTO CACAO EN POLVO CON ADICION DE SUSTANCIAS EDULCORANTES), PERO NO A GRANEL"
5,Subclase,23670,"ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR (INCLUIDO CHOCOLATE BLANCO) QUE NO CONTENGAN CACAO; FRUTAS, NUECES, CASCARAS DE FRUTAS Y OTRAS PARTES DE PLANTAS, CONSERVADAS EN AZUCAR",2367,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,236,"CACAO, CHOCOLATE Y ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR",2367,ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR (INCLUIDO CHOCOLATE BLANCO) QUE NO CONTENGAN CACAO; FRUTAS  NUECES  CASCARAS DE FRUTAS Y OTRAS PARTES DE PLANTAS  CONSERVADAS EN AZUCAR,23670,"ARTICULOS DE CONFITERIA PREPARADOS CON AZUCAR (INCLUIDO CHOCOLATE BLANCO) QUE NO CONTENGAN CACAO; FRUTAS, NUECES, CASCARAS DE FRUTAS Y OTRAS PARTES DE PLANTAS, CONSERVADAS EN AZUCAR"
5,Subclase,23710,"PASTAS SIN COCER, SIN RELLENO NI PREPARADAS DE OTRA FORMA",2371,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,237,"MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINACEOS ANALOGOS",2371,PASTAS SIN COCER  SIN RELLENO NI PREPARADAS DE OTRA FORMA,23710,"PASTAS SIN COCER, SIN RELLENO NI PREPARADAS DE OTRA FORMA"
5,Subclase,23720,"PASTA COCIDA, RELLENA O PREPARADA DE OTRA FORMA; ALCUZCUZ",2372,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,237,"MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINACEOS ANALOGOS",2372,PASTA COCIDA  RELLENA O PREPARADA DE OTRA FORMA; ALCUZCUZ,23720,"PASTA COCIDA, RELLENA O PREPARADA DE OTRA FORMA; ALCUZCUZ"
5,Subclase,23911,"CAFE, DESCAFEINADO O TOSTADO",2391,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2391,CAFE Y TE,23911,"CAFE, DESCAFEINADO O TOSTADO"
5,Subclase,23912,"SUCEDANEOS DEL CAFE QUE CONTENGAN CAFE; EXTRACTOS, ESENCIAS Y CONCENTRADOS DE CAFE Y PREPARADOS A BASE DE ESTOS PRODUCTOS O A BASE DE CAFE; ACHICORIA TOSTADA Y OTROS SUCEDANEOS TOSTADOS DEL CAFE Y SUS EXTRACTOS, ESENCIAS Y CONCENTRADOS; CASCARAS Y CASCARI",2391,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2391,CAFE Y TE,23912,"SUCEDANEOS DEL CAFE QUE CONTENGAN CAFE; EXTRACTOS, ESENCIAS Y CONCENTRADOS DE CAFE Y PREPARADOS A BASE DE ESTOS PRODUCTOS O A BASE DE CAFE; ACHICORIA TOSTADA Y OTROS SUCEDANEOS TOSTADOS DEL CAFE Y SUS EXTRACTOS, ESENCIAS Y CONCENTRADOS; CASCARAS Y CASCARI"
5,Subclase,23913,"TE VERDE (SIN FERMENTAR), TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO,  EN ENVOLTORIOS INMEDIATOS DE UN CONTENIDO NO SUPERIOR A 3 KG.",2391,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2391,CAFE Y TE,23913,"TE VERDE (SIN FERMENTAR), TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO,  EN ENVOLTORIOS INMEDIATOS DE UN CONTENIDO NO SUPERIOR A 3 KG."
5,Subclase,23914,"EXTRACTOS, ESENCIAS Y CONCENTRADOS DE TE O MATE Y PREPARADOS A BASE DE TE O MATE",2391,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2391,CAFE Y TE,23914,"EXTRACTOS, ESENCIAS Y CONCENTRADOS DE TE O MATE Y PREPARADOS A BASE DE TE O MATE"
5,Subclase,23991,"PREPARADOS HOMOGENEIZADOS DE CARNE,  FRUTAS O NUECES; PREPARADOS DE LECHE, HARINA, ALMIDON O FECULAS O EXTRACTO DE MALTA, PARA LACTANTES N.C.P.; PREPARADOS ALIMENTICIOS MIXTOS HOMOGENEIZADOS",2399,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2399,OTROS PRODUCTOS ALIMENTICIOS,23991,"PREPARADOS HOMOGENEIZADOS DE CARNE,  FRUTAS O NUECES; PREPARADOS DE LECHE, HARINA, ALMIDON O FECULAS O EXTRACTO DE MALTA, PARA LACTANTES N.C.P.; PREPARADOS ALIMENTICIOS MIXTOS HOMOGENEIZADOS"
5,Subclase,23992,SOPAS Y CALDOS Y PREPARADOS PARA SOPAS Y CALDOS,2399,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2399,OTROS PRODUCTOS ALIMENTICIOS,23992,SOPAS Y CALDOS Y PREPARADOS PARA SOPAS Y CALDOS
5,Subclase,23993,"HUEVOS DE AVE, SIN CASCARA Y YEMAS DE HUEVO, FRESCOS O CONSERVADOS; ALBUMINA DE HUEVO",2399,2,"PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO; TEXTILES, PRENDAS DE VESTIR Y PRODUCTOS DE CUERO",23,PRODUCTOS DE MOLINERIA Y ALMIDONES Y SUS PRODUCTOS; OTROS PRODUCTOS ALIMENTICIOS,239,PRODUCTOS ALIMENTICIOS N.C.P.,2399,OTROS PRODUCTOS ALIMENTICIOS,23993,"HUEVOS DE AVE, SIN CASCARA Y YEMAS DE HUEVO, FRESCOS O CONSERVADOS; ALBUMINA DE HUEVO"
